"y";"x1";"x2";"i";"cluster"
1;-0,389;-0,262;59;"59"
0;0,864;-2,084;59;"59"
1;-1,468;-0,718;59;"59"
1;1,357;0,391;59;"59"
1;0,701;1,11;59;"59"
1;-0,552;0,471;59;"59"
1;-0,557;-1,152;59;"59"
1;-0,438;0,227;59;"59"
1;-0,293;-0,167;59;"59"
1;-0,556;-0,538;59;"59"
1;0,26;0,605;59;"59"
1;-1,054;2,346;59;"59"
1;0,589;1,088;59;"59"
1;0,104;0,246;59;"59"
1;-0,391;0,024;59;"59"
0;0,118;-1,962;59;"59"
1;0,061;0,03;59;"59"
0;-1,504;1,064;59;"59"
1;0,523;0,627;59;"59"
0;-0,76;-1,982;59;"59"
1;-0,472;0,184;59;"59"
1;-0,472;-1,878;59;"59"
1;1,38;0,398;59;"59"
1;0,872;0,481;59;"59"
1;-0,524;0,956;59;"59"
1;1,649;-1,356;59;"59"
0;0,184;-0,966;59;"59"
1;1,205;1,881;59;"59"
1;0,154;-1,168;59;"59"
1;-0,109;-0,305;59;"59"
0;0,621;-1,588;59;"59"
1;0,913;0,577;59;"59"
1;-1,609;0,177;59;"59"
1;-0,91;1,066;59;"59"
1;1,088;1,415;59;"59"
1;1,922;1,71;59;"59"
0;-1,813;0,59;59;"59"
1;-0,112;0,094;59;"59"
1;0,244;-0,487;59;"59"
1;-1,514;-0,646;59;"59"
1;-1,024;1,127;59;"59"
1;0,216;0,697;59;"59"
1;-0,547;-1,063;59;"59"
0;-0,898;-1,181;59;"59"
1;0,817;0,371;59;"59"
1;0,575;0,715;59;"59"
0;-0,826;0,147;59;"59"
1;0,13;-0,901;59;"59"
1;0,537;-0,263;59;"59"
1;-0,35;0,221;59;"59"
1;0,674;0,073;59;"59"
1;-0,145;-0,167;59;"59"
0;-0,877;-0,021;59;"59"
1;-0,653;0,936;59;"59"
0;-0,558;-0,257;59;"59"
0;-1,151;0,087;59;"59"
1;-0,536;-0,911;59;"59"
1;0,087;-0,011;59;"59"
1;0,182;-0,566;59;"59"
1;-0,998;0,353;59;"59"
1;-0,821;0,479;59;"59"
1;-0,096;0,117;59;"59"
1;-0,433;1,065;59;"59"
1;0,3;-0,535;59;"59"
1;-1,442;-0,648;59;"59"
1;-0,28;-0,985;59;"59"
1;-0,382;-1,473;59;"59"
1;0,249;0,936;59;"59"
0;0,084;-1,519;59;"59"
1;-0,562;-1,176;59;"59"
1;1,482;0,563;59;"59"
1;-0,442;-0,078;59;"59"
1;-0,965;0,745;59;"59"
0;0,249;-0,866;59;"59"
1;0,46;0,818;59;"59"
1;0,083;0,97;59;"59"
1;0,252;0,353;59;"59"
0;0,114;-0,723;59;"59"
1;0,885;0,756;59;"59"
0;0,176;-2,557;59;"59"
1;-0,135;-1,17;59;"59"
1;2,11;2,029;59;"59"
0;-0,407;0,158;59;"59"
1;0,1;1,554;59;"59"
1;-1,168;0,297;59;"59"
1;-1,385;0,646;59;"59"
0;-0,744;-0,458;59;"59"
1;-1,017;1,192;59;"59"
0;1,998;0,385;60;"60"
1;-0,246;-0,954;60;"60"
0;0,798;-0,418;60;"60"
1;-0,258;0,543;60;"60"
0;-0,644;-0,184;60;"60"
1;-1,389;-0,485;60;"60"
0;-1,299;0,561;60;"60"
1;-1,458;-0,694;60;"60"
0;-1,684;1,226;60;"60"
0;-1,018;1,008;60;"60"
1;-0,388;0,338;60;"60"
1;0,172;0,02;60;"60"
0;1,021;0,356;60;"60"
0;-1,201;0,823;60;"60"
0;-1,437;0,016;60;"60"
0;-0,818;0,381;60;"60"
0;0,69;2,024;60;"60"
1;-0,141;0,354;60;"60"
0;-0,88;1,747;60;"60"
0;-1,037;0,178;60;"60"
1;-1,792;0,221;60;"60"
1;-0,191;0,609;60;"60"
0;0,493;2,649;60;"60"
0;-1,399;0,267;60;"60"
0;-0,987;0,595;60;"60"
1;0,433;-0,013;60;"60"
1;0,966;-0,777;60;"60"
1;0,209;-0,562;60;"60"
1;1,346;-0,553;60;"60"
1;1,125;0,817;60;"60"
0;-0,357;0,591;60;"60"
1;0,77;-1,086;60;"60"
1;-0,647;0,348;60;"60"
1;-1,293;0,025;60;"60"
1;-0,028;-0,941;60;"60"
0;0,568;0,695;60;"60"
0;0,332;1,321;60;"60"
1;1,1;-0,127;60;"60"
1;1,175;0,32;60;"60"
1;-0,024;-0,471;60;"60"
1;-1,332;-1,475;60;"60"
1;0,705;0,089;60;"60"
0;-0,579;0,516;60;"60"
1;-0,814;-0,288;60;"60"
1;-0,034;0,146;60;"60"
1;0,458;-0,333;60;"60"
1;0,007;-0,654;60;"60"
1;0,38;-0,835;60;"60"
1;2,018;1,687;60;"60"
1;-1,919;-1,292;60;"60"
0;-1,588;0,793;60;"60"
1;0,278;-1,592;60;"60"
0;-1,571;1,207;60;"60"
1;0,616;0,295;60;"60"
0;0,357;1,258;60;"60"
0;0,509;0,259;60;"60"
0;-0,759;0,219;60;"60"
1;0,593;-0,661;60;"60"
0;-1,501;1,394;60;"60"
0;0,99;0,461;60;"60"
0;1,218;1,538;60;"60"
0;-0,175;-0,043;60;"60"
0;0,686;0,69;60;"60"
0;-1,996;-0,278;60;"60"
1;1,39;-0,543;60;"60"
0;0,792;1,095;60;"60"
0;1,375;0,675;60;"60"
0;-0,002;1,111;60;"60"
0;0,592;1,69;60;"60"
0;-0,941;2,304;60;"60"
1;0,27;0,357;60;"60"
0;-0,021;1,671;60;"60"
0;0,47;1,178;60;"60"
1;1,594;0,234;60;"60"
0;0,091;1,626;60;"60"
0;-1,411;1,912;60;"60"
1;0,163;-0,808;60;"60"
1;0,629;0,32;60;"60"
1;0,215;0,08;60;"60"
1;-1,637;-0,576;60;"60"
0;-1,321;0,604;60;"60"
1;0,448;-1,378;60;"60"
0;1,378;0,637;60;"60"
1;0,884;-0,913;60;"60"
0;-1,354;0,447;60;"60"
0;-1,776;2,072;60;"60"
1;1,125;-1,786;60;"60"
1;-0,296;0,49;60;"60"
0;-0,671;1,074;60;"60"
1;1,529;-0,938;60;"60"
1;-1,374;-1,281;60;"60"
1;-0,835;-0,44;60;"60"
0;1,624;0,705;60;"60"
1;-1,172;-1,637;60;"60"
0;-0,365;0,683;60;"60"
1;-0,726;-0,574;61;"61"
0;-0,179;0,59;61;"61"
1;-0,131;-0,698;61;"61"
1;-0,722;-0,191;61;"61"
1;2,005;0,222;61;"61"
1;-0,035;-1,407;61;"61"
1;-0,162;-0,928;61;"61"
0;-0,002;0,334;61;"61"
1;0,05;-0,604;61;"61"
1;2,398;0,463;61;"61"
1;0,04;-0,242;61;"61"
1;-1,769;-0,33;61;"61"
1;-1,735;0,203;61;"61"
0;-1,973;0,937;61;"61"
1;-0,189;-1,608;61;"61"
0;0,065;1,829;61;"61"
1;-0,052;0;61;"61"
1;0,991;-1,528;61;"61"
1;0,243;0,011;61;"61"
0;-0,222;0,899;61;"61"
0;-0,181;1,444;61;"61"
1;0,019;0,258;61;"61"
1;0,161;-0,546;61;"61"
1;0,1;0,075;61;"61"
1;0,025;-0,685;61;"61"
0;0,579;1,638;61;"61"
1;-0,026;1,259;61;"61"
0;0,921;1,028;61;"61"
1;1,249;0,845;61;"61"
1;-0,21;-0,076;61;"61"
0;-1,919;0,636;61;"61"
0;-0,86;1,364;61;"61"
1;-0,211;-0,361;61;"61"
0;-2,035;-0,091;61;"61"
1;-0,531;-0,751;61;"61"
0;-0,348;1,519;61;"61"
1;1,416;0,044;61;"61"
1;1,338;0,055;61;"61"
1;-0,082;0,316;61;"61"
0;-0,224;1,278;61;"61"
1;-2,141;-1,39;61;"61"
1;0,517;0,147;61;"61"
1;-1,491;-0,165;61;"61"
1;-0,129;0,116;61;"61"
1;0,526;0,153;61;"61"
1;-2,086;-1,561;61;"61"
1;0,961;-2,099;61;"61"
1;-0,184;-2,436;61;"61"
1;-0,383;-0,259;61;"61"
1;-0,591;0,082;61;"61"
1;0,071;-0,941;61;"61"
0;0,891;0,884;61;"61"
1;1,091;0,936;61;"61"
1;1,868;-1,218;61;"61"
0;-0,291;0,892;61;"61"
1;0,469;-2,093;61;"61"
1;-0,408;-1,268;61;"61"
1;-0,125;-0,617;61;"61"
0;-0,283;1,423;61;"61"
1;0,474;-0,02;61;"61"
1;-1,636;0,296;61;"61"
1;-1,193;-2,485;62;"62"
1;0,574;-0,75;62;"62"
0;-2,459;0,954;62;"62"
1;1,803;-0,285;62;"62"
0;1,178;-0,662;62;"62"
0;-1,484;0,543;62;"62"
0;-1,039;-1,535;62;"62"
0;1,589;-0,086;62;"62"
1;-0,53;-0,794;62;"62"
0;0,764;1,103;62;"62"
0;-0,613;1,355;62;"62"
0;0,053;-0,278;62;"62"
0;-1,497;0,174;62;"62"
0;-0,709;-2,5;62;"62"
1;-0,123;-1,199;62;"62"
1;2,71;0,385;62;"62"
0;-1,555;-0,421;62;"62"
0;-2,319;0,869;62;"62"
0;0,021;0,165;62;"62"
1;0,59;-0,916;62;"62"
0;-0,6;0,078;62;"62"
1;-0,408;-0,344;62;"62"
0;-0,557;0,835;62;"62"
1;-1,05;-1,386;62;"62"
0;-2,979;-0,493;62;"62"
1;0,254;0,491;62;"62"
1;2,044;-0,013;62;"62"
0;1,356;0,657;62;"62"
0;-0,88;0,634;62;"62"
0;1,177;1,336;62;"62"
1;0,883;1,354;62;"62"
1;-0,066;-0,699;62;"62"
1;-2,6;-0,916;62;"62"
0;-0,82;0,883;62;"62"
0;1,055;-0,101;62;"62"
0;0,129;0,353;62;"62"
1;0,748;-0,876;62;"62"
0;-0,949;-0,099;62;"62"
0;-0,533;1,338;62;"62"
0;0,512;1,097;62;"62"
1;0,575;0,369;62;"62"
0;-0,553;0,251;62;"62"
1;-0,138;-0,859;62;"62"
0;-1,696;1,937;62;"62"
1;0,765;-0,221;62;"62"
1;0,732;-1,619;62;"62"
0;-1,102;-0,594;62;"62"
1;-0,666;1,228;62;"62"
0;0,144;-0,281;62;"62"
0;0,532;0,17;62;"62"
0;-0,078;0,513;62;"62"
0;1,545;0,087;62;"62"
0;1,682;0,287;62;"62"
0;-0,989;0,504;62;"62"
0;0,046;1,81;62;"62"
0;0,106;0,174;62;"62"
0;-0,173;0,224;62;"62"
0;-0,841;0,89;62;"62"
0;0,602;-0,208;62;"62"
1;0,952;-0,28;62;"62"
1;-0,304;-0,182;62;"62"
1;1,488;-0,11;62;"62"
0;-1,296;-1,756;62;"62"
0;-0,486;-0,52;62;"62"
0;-0,818;2,336;62;"62"
0;-1,011;-0,006;62;"62"
1;1,106;-0,325;62;"62"
0;-1,213;-0,016;62;"62"
0;1,168;0,658;62;"62"
0;-1,085;1,382;62;"62"
0;-0,133;-0,725;62;"62"
0;0,483;1,435;63;"63"
0;1,055;0,637;63;"63"
0;0,872;1,515;63;"63"
0;2,117;0,565;63;"63"
0;-1,913;0,209;63;"63"
0;0,036;-0,323;63;"63"
0;1,357;-1,011;63;"63"
0;-0,419;-0,837;63;"63"
0;0,269;1,166;63;"63"
0;-0,172;0,015;63;"63"
0;0,815;0,295;63;"63"
0;-1,206;0,67;63;"63"
0;0,886;-0,571;63;"63"
0;-1,284;-0,532;63;"63"
0;-1,031;0,271;63;"63"
0;-0,79;-0,294;63;"63"
0;-1,28;0,599;63;"63"
0;0,044;-0,84;63;"63"
0;0,616;-0,442;63;"63"
0;0,009;0,931;63;"63"
0;1,268;-0,563;63;"63"
0;-1,756;0,151;63;"63"
0;-2,004;-0,725;63;"63"
0;-0,449;0,093;63;"63"
0;0,77;-1,03;63;"63"
0;1,38;-0,545;63;"63"
0;-0,048;1,413;63;"63"
0;-0,847;1,037;63;"63"
1;0,233;0,453;63;"63"
0;1,262;0,195;63;"63"
0;-0,354;-0,713;63;"63"
0;2,25;-1,186;63;"63"
0;-1,212;0,912;63;"63"
1;0,979;-0,468;63;"63"
0;-0,11;0,424;63;"63"
0;-1,371;0,401;63;"63"
0;0,015;-0,406;63;"63"
0;-1,414;2,45;63;"63"
0;-0,476;0,375;63;"63"
0;-0,436;0,359;63;"63"
1;-0,419;-1,1;63;"63"
0;0,523;-0,798;63;"63"
0;-2,946;-0,606;63;"63"
0;-0,421;0,123;63;"63"
0;-1,589;0,29;63;"63"
0;0,33;1,257;63;"63"
0;0,485;0,068;63;"63"
1;-0,752;-1,433;63;"63"
1;-0,741;1,671;63;"63"
0;-0,501;-0,067;63;"63"
1;0,321;-0,134;63;"63"
0;2,233;-0,822;63;"63"
0;-0,285;1,336;63;"63"
0;0,437;0,655;63;"63"
0;-1,294;1,386;64;"64"
0;-1,507;0,431;64;"64"
0;1,465;-0,55;64;"64"
0;-0,227;-1,122;64;"64"
0;-0,038;-0,182;64;"64"
1;0,21;-0,708;64;"64"
0;0,341;-0,891;64;"64"
1;0,731;-2,403;64;"64"
0;-0,069;-0,033;64;"64"
0;-0,333;0,945;64;"64"
0;1,649;0,496;64;"64"
0;0,228;1,438;64;"64"
0;0,904;1,073;64;"64"
0;-0,579;1,291;64;"64"
0;0,865;0,031;64;"64"
0;0,91;2,083;64;"64"
0;0,758;-0,819;64;"64"
0;-0,672;0,598;64;"64"
1;0,179;-2,862;64;"64"
0;-0,243;0,914;64;"64"
0;-0,231;0,004;64;"64"
0;-1,169;-0,518;64;"64"
1;-1,415;-1,571;64;"64"
0;-0,592;1,456;64;"64"
1;1,632;0,142;64;"64"
0;0,92;1,462;64;"64"
0;0,111;0,349;64;"64"
0;-0,907;-0,349;64;"64"
0;0,392;-0,357;64;"64"
0;-0,755;-0,111;64;"64"
1;-0,321;-0,288;64;"64"
1;0,926;-0,719;64;"64"
0;-0,889;-0,064;64;"64"
0;-0,347;0,584;64;"64"
0;-0,658;0,365;64;"64"
0;1,853;-1,052;64;"64"
0;-0,266;-0,057;64;"64"
0;0,604;0,825;64;"64"
0;-0,087;-0,42;64;"64"
0;-1,034;1,059;64;"64"
0;0,597;2,628;64;"64"
0;0,481;0,69;64;"64"
0;1,107;0,181;64;"64"
0;-0,914;0,645;64;"64"
0;1,768;0,124;64;"64"
0;-1,829;1,381;64;"64"
1;-1,425;-0,835;64;"64"
0;-0,33;-0,21;64;"64"
0;-0,249;-0,967;64;"64"
0;-0,368;-0,263;64;"64"
0;-0,759;0,483;64;"64"
0;0,202;-0,124;64;"64"
0;-0,982;-0,326;64;"64"
0;0,524;0,231;64;"64"
0;-0,558;-1,413;64;"64"
1;2,102;-0,832;64;"64"
0;1,092;-0,944;64;"64"
0;1,251;2,148;64;"64"
1;-0,145;-2,555;64;"64"
0;0,221;-0,757;64;"64"
0;-0,697;0,554;64;"64"
1;0,03;-0,974;64;"64"
0;0,401;-0,08;64;"64"
0;0,033;0,267;64;"64"
0;0,005;0,519;64;"64"
1;-0,167;-2,154;64;"64"
1;0,091;-0,548;64;"64"
0;0,526;-1,645;64;"64"
0;1,029;-0,593;64;"64"
0;-0,84;0,187;64;"64"
0;-0,386;0,674;64;"64"
1;-1,888;-2,007;64;"64"
0;1,078;1,292;64;"64"
0;0,585;0,64;64;"64"
1;0,364;-0,747;64;"64"
1;-0,161;0,056;64;"64"
1;0,802;-1,473;64;"64"
0;-0,034;0,357;64;"64"
1;0,682;-1,252;65;"65"
1;0,647;-1,263;65;"65"
0;-1,087;-0,152;65;"65"
1;1,251;-0,278;65;"65"
1;1,79;-0,283;65;"65"
1;0,175;-0,803;65;"65"
1;-0,722;0,269;65;"65"
1;0,079;-0,822;65;"65"
1;-1,022;-0,68;65;"65"
1;0,671;0,015;65;"65"
0;0,508;-1,837;65;"65"
1;-0,554;1,353;65;"65"
0;-1,459;0,025;65;"65"
1;-2,494;0,035;65;"65"
1;0,472;1,122;65;"65"
0;-0,082;1,507;65;"65"
1;-1,202;-1,814;65;"65"
1;1,453;1,255;65;"65"
1;1,073;0,533;65;"65"
1;1,842;-2,029;65;"65"
0;-0,581;0,881;65;"65"
1;-0,256;-0,636;65;"65"
0;-1,662;0,432;65;"65"
1;2,045;0,446;65;"65"
1;-1,081;1,982;65;"65"
1;1,034;-0,289;65;"65"
1;-1,752;-0,522;65;"65"
1;0,973;2,351;65;"65"
1;-0,963;-0,182;65;"65"
1;-1,259;0,27;65;"65"
1;-1,179;0,257;65;"65"
1;-0,362;-1,039;65;"65"
0;0,168;0,293;65;"65"
1;-0,065;0,401;65;"65"
1;-0,457;-1,057;65;"65"
0;-1,302;0,777;65;"65"
1;2,104;-0,812;65;"65"
1;-0,726;0,632;65;"65"
1;-2,128;-1,162;65;"65"
1;-0,118;-0,495;65;"65"
1;1,267;-0,238;65;"65"
1;-1,489;0,236;65;"65"
1;-0,44;0,821;65;"65"
0;0,026;1,742;65;"65"
1;0,222;-0,472;65;"65"
1;-0,462;-0,831;65;"65"
0;0,498;0,069;65;"65"
1;0,948;2,889;65;"65"
1;-0,88;-1,549;65;"65"
0;-0,617;0,937;65;"65"
1;0,648;1,067;65;"65"
1;-0,057;0,219;65;"65"
0;0,326;1,494;65;"65"
1;0,687;0,361;65;"65"
0;0,172;1,003;65;"65"
1;1,416;-1,217;65;"65"
1;0,879;-1,098;65;"65"
1;-0,191;0,526;65;"65"
1;0,163;1,521;65;"65"
1;-0,015;-0,275;65;"65"
1;-0,183;0,292;65;"65"
1;0,079;-1,162;65;"65"
0;0,271;0,61;65;"65"
1;-1,523;-0,4;65;"65"
0;-0,576;1,203;65;"65"
1;-0,715;-0,18;65;"65"
1;0,822;-0,546;65;"65"
1;-0,865;-0,528;65;"65"
1;0,506;1,772;65;"65"
1;-0,954;-0,354;65;"65"
0;1,096;0,386;65;"65"
1;-1,909;-0,141;65;"65"
1;1,339;-1,221;65;"65"
0;-0,781;-1,511;66;"66"
0;-0,108;-0,662;66;"66"
0;-1,621;1,1;66;"66"
0;0,005;0,21;66;"66"
0;1,518;-0,077;66;"66"
0;-2,023;-0,179;66;"66"
0;0,513;-1,29;66;"66"
0;0,45;-0,356;66;"66"
0;-1,874;-1,581;66;"66"
0;-0,085;1,393;66;"66"
0;-0,966;-0,039;66;"66"
0;0,646;-0,676;66;"66"
0;0,727;-0,637;66;"66"
1;-0,162;0,855;66;"66"
0;0,842;0,159;66;"66"
0;-0,064;-0,55;66;"66"
0;1,383;-0,659;66;"66"
0;-0,605;-1,653;66;"66"
0;-0,744;-0,549;66;"66"
0;-0,492;0,84;66;"66"
0;0,452;0,374;66;"66"
0;-0,253;0,64;66;"66"
0;-0,508;0,421;66;"66"
0;-0,644;-0,509;66;"66"
0;-1,478;1,374;66;"66"
1;-0,437;2,211;66;"66"
0;0,977;0,52;66;"66"
0;1,331;0,532;66;"66"
0;0,961;-0,604;66;"66"
0;0,078;0,053;66;"66"
0;0,27;-0,062;66;"66"
0;0,467;-0,711;66;"66"
0;-0,167;-0,286;66;"66"
1;1,27;0,441;66;"66"
0;-0,306;0,381;66;"66"
0;-1,536;0,939;66;"66"
0;0,026;0,019;66;"66"
1;-0,996;0,449;66;"66"
0;0,305;-0,509;66;"66"
0;-0,775;-0,53;66;"66"
0;-1,132;0,538;66;"66"
0;0,099;0,68;66;"66"
0;-2,653;-0,33;66;"66"
0;0,018;-0,143;66;"66"
0;0,685;-1,151;66;"66"
0;1,547;0,558;66;"66"
0;-0,641;0,881;66;"66"
0;-0,516;-0,584;66;"66"
1;-0,132;0,775;66;"66"
0;-0,222;-0,239;66;"66"
0;-0,097;0,562;66;"66"
0;0,855;1,404;66;"66"
0;-2,184;1,618;66;"66"
0;-2,626;-0,318;66;"66"
0;-0,355;-1,143;66;"66"
0;-0,268;-0,775;66;"66"
1;0,128;1,725;66;"66"
0;0,091;-0,563;66;"66"
0;0,188;-0,338;66;"66"
0;-0,399;0,829;66;"66"
0;-0,508;0,463;66;"66"
0;0,181;0,859;66;"66"
0;0,733;-0,443;66;"66"
0;0,403;-1,73;66;"66"
0;0,119;-0,022;66;"66"
0;0,197;0,265;66;"66"
0;0,736;-0,004;66;"66"
0;0,422;0,319;66;"66"
0;-1,406;-0,062;66;"66"
0;-0,409;-1,744;66;"66"
0;1,103;0,328;66;"66"
0;0,207;1,107;66;"66"
1;-1,27;0,57;66;"66"
1;0,436;0,151;66;"66"
0;-0,908;0,735;66;"66"
0;-0,293;-0,986;66;"66"
0;-0,904;1,235;66;"66"
0;0,302;-0,724;66;"66"
0;0,182;-0,658;66;"66"
0;-0,267;-0,87;66;"66"
0;1,495;-0,321;66;"66"
1;0,281;1,427;66;"66"
0;-1,493;-0,076;66;"66"
1;1,314;2,313;66;"66"
0;0,058;1,419;66;"66"
0;0,503;0,423;66;"66"
0;0,035;1,207;66;"66"
0;0,037;-0,061;66;"66"
0;1,113;0,387;66;"66"
0;1,819;-0,723;66;"66"
0;-1,631;-1,304;66;"66"
0;-0,47;0,173;66;"66"
1;-0,213;1,92;66;"66"
0;1,3;-0,506;66;"66"
0;-0,21;-0,199;66;"66"
0;-0,027;-0,897;66;"66"
0;0,458;0,669;67;"67"
1;0,208;0,441;67;"67"
0;-1,854;-0,241;67;"67"
0;-0,821;0,468;67;"67"
0;1,833;-1,424;67;"67"
0;-1,74;-0,086;67;"67"
1;0,48;0,433;67;"67"
1;-0,155;1,099;67;"67"
1;2,2;0,143;67;"67"
1;0,43;0,326;67;"67"
0;0,056;-0,827;67;"67"
0;-1,547;-1,695;67;"67"
0;1,019;-0,431;67;"67"
0;-2,224;-0,108;67;"67"
0;2,588;-0,414;67;"67"
1;0,655;-0,061;67;"67"
1;-0,781;1,305;67;"67"
0;0,644;-0,82;67;"67"
0;-1,482;-1,516;67;"67"
1;4,093;-0,133;67;"67"
1;1,774;1,521;67;"67"
0;-0,529;1,072;67;"67"
1;-0,776;0,342;67;"67"
0;0,55;-0,106;67;"67"
1;-1,14;0,992;67;"67"
0;0,053;-0,072;67;"67"
0;0,135;-1,386;67;"67"
1;0,121;1,211;67;"67"
1;0,536;-0,307;67;"67"
1;0,029;1,534;67;"67"
0;0,531;-0,328;67;"67"
1;1,497;0,485;67;"67"
0;-1,01;0,098;67;"67"
0;-0,997;0,241;67;"67"
0;-1,027;1,115;67;"67"
1;0,044;1,45;67;"67"
0;-0,423;-1,498;67;"67"
0;1,41;-1,128;67;"67"
0;-0,17;-0,342;67;"67"
0;1,039;-1,301;67;"67"
1;-0,116;2,981;67;"67"
0;1,524;-0,627;67;"67"
1;-0,679;-0,305;67;"67"
0;1,077;-1,584;67;"67"
1;-0,13;0,443;67;"67"
0;0,365;-0,672;67;"67"
0;-0,278;-1,368;67;"67"
1;0,853;-1,358;67;"67"
1;-1,547;0,439;67;"67"
0;1,157;-2,171;67;"67"
0;0,309;-1,587;67;"67"
1;-0,386;-0,349;67;"67"
0;0,54;-0,599;67;"67"
0;1,108;-0,778;67;"67"
1;0,417;0,616;67;"67"
0;0,301;0,022;67;"67"
1;-0,432;0,957;67;"67"
0;-0,33;-0,054;67;"67"
0;-0,953;-1,978;67;"67"
1;1,031;0,47;67;"67"
1;-1,121;0,196;67;"67"
1;-0,906;0,05;67;"67"
0;1,23;-0,942;67;"67"
0;0,205;-0,317;67;"67"
0;1,779;-0,619;67;"67"
0;-0,07;-2,282;67;"67"
1;1,03;0,029;67;"67"
1;-0,042;-1,462;68;"68"
1;0,135;0,967;68;"68"
1;0,391;-1,637;68;"68"
0;-0,693;1,301;68;"68"
1;0,657;-0,921;68;"68"
1;-0,184;-1,256;68;"68"
1;1,498;-0,198;68;"68"
1;-0,15;-0,432;68;"68"
1;-0,721;-0,256;68;"68"
1;0,341;0,149;68;"68"
1;-1,979;0,125;68;"68"
1;-1,175;0,623;68;"68"
1;1,927;0,544;68;"68"
1;0,947;-0,47;68;"68"
1;0,099;-0,888;68;"68"
1;1,258;0,554;68;"68"
1;-0,976;-0,692;68;"68"
1;0,085;1,908;68;"68"
1;-0,403;0,309;68;"68"
1;0,56;1,143;68;"68"
0;0,009;0,219;68;"68"
1;1,19;-0,782;68;"68"
0;-1,484;1,696;68;"68"
0;1,038;1,419;68;"68"
1;-0,495;-0,019;68;"68"
1;0,686;-0,755;68;"68"
1;0,58;-2,222;68;"68"
1;-0,02;0,371;68;"68"
0;0,686;1,783;68;"68"
0;-0,452;0,94;68;"68"
0;-0,341;0,269;68;"68"
1;-1,371;0,187;68;"68"
1;2,156;-0,438;68;"68"
1;-0,097;0,374;68;"68"
1;0,468;-0,999;68;"68"
1;1,564;-0,469;68;"68"
1;-0,738;0,92;68;"68"
1;-2,541;-0,145;68;"68"
1;-1,054;0,511;68;"68"
1;-0,808;0,946;68;"68"
1;0,275;-0,415;68;"68"
1;1,258;-0,858;68;"68"
1;0,282;-0,225;68;"68"
1;-1,421;0,468;68;"68"
1;1,498;0,144;68;"68"
1;0,783;0,388;68;"68"
1;-1,155;-1,197;68;"68"
1;-0,175;-0,265;68;"68"
1;0,545;-0,975;68;"68"
1;1,455;-0,119;68;"68"
1;-0,006;-0,892;68;"68"
1;0,938;0,572;68;"68"
1;-0,018;-0,032;68;"68"
0;1,554;1,075;68;"68"
0;-0,111;1,561;68;"68"
1;2,047;0,03;68;"68"
1;1,863;-0,314;68;"68"
0;0,808;1,148;68;"68"
0;-0,498;0,733;68;"68"
1;0,458;0,841;68;"68"
1;0,252;-1,503;68;"68"
1;1,182;0,268;68;"68"
1;0,489;-1,227;68;"68"
1;-0,088;-1,389;68;"68"
0;-1,273;1,077;68;"68"
0;-0,772;1,052;68;"68"
1;0,184;1,112;68;"68"
0;-1,524;0,582;68;"68"
1;-0,724;-1,715;68;"68"
0;-1,743;0,913;68;"68"
1;0,816;-0,487;68;"68"
1;-1,289;-1,602;68;"68"
1;1,977;-1,789;68;"68"
1;0,324;-0,792;68;"68"
0;-0,975;0,399;69;"69"
1;-0,307;-1,607;69;"69"
0;-0,212;-0,412;69;"69"
0;0,492;1,407;69;"69"
0;1,537;-1,128;69;"69"
1;0,174;-1,989;69;"69"
1;0,886;-0,091;69;"69"
0;-1,033;1,051;69;"69"
1;0,258;-1,278;69;"69"
1;0,401;-0,082;69;"69"
1;-0,073;-2,162;69;"69"
0;-0,802;0,978;69;"69"
0;-1,084;1,072;69;"69"
1;0,4;-1,899;69;"69"
0;-0,779;1,282;69;"69"
1;-0,86;-1,165;69;"69"
0;-0,238;1,893;69;"69"
1;-0,359;-1,808;69;"69"
0;0,69;-0,175;69;"69"
0;-0,54;0,971;69;"69"
0;0,415;1,188;69;"69"
0;1,771;0,556;69;"69"
0;0,61;0,617;69;"69"
0;0,388;1,226;69;"69"
0;0,659;0,697;69;"69"
0;0,729;0,066;69;"69"
0;-1,608;0,712;69;"69"
0;2,693;-0,313;69;"69"
0;0,595;0,79;69;"69"
1;-0,405;-1;69;"69"
0;-0,294;-0,112;69;"69"
1;0,097;-0,832;69;"69"
0;-0,368;1,577;69;"69"
0;-1,917;-0,282;69;"69"
0;-0,847;0,624;69;"69"
1;1,428;-1,349;69;"69"
1;0,307;-1,081;69;"69"
1;1,2;-0,654;69;"69"
1;0,49;-0,13;69;"69"
1;0,108;-1,112;69;"69"
0;0,571;-0,312;69;"69"
0;0,586;0,279;69;"69"
0;-1,013;-0,727;69;"69"
0;-1,289;-0,165;69;"69"
0;-0,387;-0,59;69;"69"
0;-0,273;1,687;69;"69"
0;0,208;0,9;69;"69"
1;1,615;-2,026;69;"69"
1;-1,234;-0,564;69;"69"
1;1,518;-0,278;69;"69"
0;-1,309;1,003;69;"69"
0;0,633;0,582;69;"69"
0;-1,055;0,922;69;"69"
0;0,172;0,168;69;"69"
0;1,819;0,218;69;"69"
1;-0,605;-0,323;69;"69"
0;1,686;-0,751;69;"69"
0;-1,611;0,849;69;"69"
0;0,519;-0,533;69;"69"
0;0,647;1,23;69;"69"
0;0,593;2,063;69;"69"
0;-1,893;1,628;69;"69"
0;1,341;-0,428;69;"69"
0;0,871;-0,898;69;"69"
0;-1,537;-0,765;69;"69"
1;0,891;-1,014;69;"69"
